The train model is : ./model/Sougoumodel_epoch_9.bin
The logger information is saved in : ./train_data/job_logger.txt
	 batch = 4500 	 loss = 3.81708 	 cost_time = 2105.581s
	 batch = 4600 	 loss = 1.72491 	 cost_time = 2110.613s
	 batch = 4700 	 loss = 3.10432 	 cost_time = 2115.692s
	 batch = 4800 	 loss = 5.04645 	 cost_time = 2120.782s
	 batch = 4900 	 loss = 4.54931 	 cost_time = 2126.044s
	 batch = 5000 	 loss = 3.77133 	 cost_time = 2131.843s
	 batch = 5100 	 loss = 2.28501 	 cost_time = 2136.920s
	 batch = 5200 	 loss = 2.97102 	 cost_time = 2142.109s
	 batch = 5300 	 loss = 3.10959 	 cost_time = 2147.282s
	 batch = 5400 	 loss = 4.47557 	 cost_time = 2152.386s
	 batch = 5500 	 loss = 5.74963 	 cost_time = 2157.536s
	 batch = 5600 	 loss = 2.09977 	 cost_time = 2162.418s
	 batch = 5700 	 loss = 4.71627 	 cost_time = 2167.275s
	 batch = 5800 	 loss = 2.58605 	 cost_time = 2172.364s
	 batch = 5900 	 loss = 2.84034 	 cost_time = 2177.355s
	 batch = 6000 	 loss = 4.32623 	 cost_time = 2183.090s
	 batch = 6100 	 loss = 4.76189 	 cost_time = 2188.054s
	 batch = 6200 	 loss = 1.86733 	 cost_time = 2192.663s
	 batch = 6300 	 loss = 4.17023 	 cost_time = 2197.423s
	 batch = 6400 	 loss = 4.20860 	 cost_time = 2202.302s
	 batch = 6500 	 loss = 2.68665 	 cost_time = 2207.256s
	 batch = 6600 	 loss = 2.76181 	 cost_time = 2212.651s
	 batch = 6700 	 loss = 5.56068 	 cost_time = 2217.654s
	 batch = 6800 	 loss = 0.70552 	 cost_time = 2222.670s
	 batch = 6900 	 loss = 4.03881 	 cost_time = 2227.722s
	 batch = 7000 	 loss = 3.84002 	 cost_time = 2233.872s
	 batch = 7100 	 loss = 2.00708 	 cost_time = 2238.976s
	 batch = 7200 	 loss = 2.88325 	 cost_time = 2243.817s
	 batch = 7300 	 loss = 5.39659 	 cost_time = 2248.728s
	 batch = 7400 	 loss = 4.17396 	 cost_time = 2253.703s
	 batch = 7500 	 loss = 4.89978 	 cost_time = 2258.545s
	 batch = 7600 	 loss = 3.51181 	 cost_time = 2263.564s
	 batch = 7700 	 loss = 3.32026 	 cost_time = 2268.617s
	 batch = 7800 	 loss = 2.73769 	 cost_time = 2273.207s
	 batch = 7900 	 loss = 2.52295 	 cost_time = 2277.692s
	 batch = 8000 	 loss = 2.51320 	 cost_time = 2283.318s
	 batch = 8100 	 loss = 5.34470 	 cost_time = 2287.993s
	 batch = 8200 	 loss = 5.10172 	 cost_time = 2293.076s
	 batch = 8300 	 loss = 4.56242 	 cost_time = 2298.047s
	 batch = 8400 	 loss = 4.98828 	 cost_time = 2302.924s
	 batch = 8500 	 loss = 2.39458 	 cost_time = 2308.006s
	 batch = 8600 	 loss = 3.76346 	 cost_time = 2313.341s
	 batch = 8700 	 loss = 3.33026 	 cost_time = 2318.496s
	 batch = 8800 	 loss = 3.36081 	 cost_time = 2323.496s
	 batch = 8900 	 loss = 2.25154 	 cost_time = 2328.631s
	 batch = 9000 	 loss = 1.65917 	 cost_time = 2334.566s
	 batch = 9100 	 loss = 3.54488 	 cost_time = 2339.450s
	 batch = 9200 	 loss = 2.99230 	 cost_time = 2344.462s
	 batch = 9300 	 loss = 2.31001 	 cost_time = 2349.461s
	 batch = 9400 	 loss = 4.28129 	 cost_time = 2354.419s
	 batch = 9500 	 loss = 3.32697 	 cost_time = 2359.399s
	 batch = 9600 	 loss = 3.21297 	 cost_time = 2364.447s
	 batch = 9700 	 loss = 2.38693 	 cost_time = 2369.642s
	 batch = 9800 	 loss = 2.10943 	 cost_time = 2374.742s
	 batch = 9900 	 loss = 5.30675 	 cost_time = 2380.218s
	 batch = 10000 	 loss = 4.51289 	 cost_time = 2385.999s
	 batch = 10100 	 loss = 3.52460 	 cost_time = 2391.131s
	 batch = 10200 	 loss = 5.17604 	 cost_time = 2396.206s
	 batch = 10300 	 loss = 4.02435 	 cost_time = 2401.224s
	 batch = 10400 	 loss = 4.05458 	 cost_time = 2406.166s
	 batch = 10500 	 loss = 3.26934 	 cost_time = 2411.096s
	 batch = 10600 	 loss = 4.30396 	 cost_time = 2416.140s
	 batch = 10700 	 loss = 3.76094 	 cost_time = 2421.224s
	 batch = 10800 	 loss = 4.67900 	 cost_time = 2426.352s
	 batch = 10900 	 loss = 4.03258 	 cost_time = 2431.407s
	 batch = 11000 	 loss = 4.47347 	 cost_time = 2437.586s
	 batch = 11100 	 loss = 3.18499 	 cost_time = 2442.673s
	 batch = 11200 	 loss = 4.35409 	 cost_time = 2447.587s
	 batch = 11300 	 loss = 3.87441 	 cost_time = 2452.529s
	 batch = 11400 	 loss = 2.88611 	 cost_time = 2457.450s
	 batch = 11500 	 loss = 5.92528 	 cost_time = 2462.589s
	 batch = 11600 	 loss = 4.30001 	 cost_time = 2467.517s
	 batch = 11700 	 loss = 4.79325 	 cost_time = 2472.503s
	 batch = 11800 	 loss = 4.22903 	 cost_time = 2477.478s
	 batch = 11900 	 loss = 2.11556 	 cost_time = 2482.769s
	 batch = 12000 	 loss = 2.42368 	 cost_time = 2488.728s
	 batch = 12100 	 loss = 2.98565 	 cost_time = 2493.758s
	 batch = 12200 	 loss = 1.72305 	 cost_time = 2498.623s
	 batch = 12300 	 loss = 3.29240 	 cost_time = 2504.048s
	 batch = 12400 	 loss = 3.04448 	 cost_time = 2509.066s
	 batch = 12500 	 loss = 3.02493 	 cost_time = 2514.017s
	 batch = 12600 	 loss = 2.58618 	 cost_time = 2519.360s
	 batch = 12700 	 loss = 4.94789 	 cost_time = 2524.642s
	 batch = 12800 	 loss = 3.17258 	 cost_time = 2529.739s
	 batch = 12900 	 loss = 2.32751 	 cost_time = 2534.869s
	 batch = 13000 	 loss = 5.88829 	 cost_time = 2540.587s
	 batch = 13100 	 loss = 4.85578 	 cost_time = 2545.579s
	 batch = 13200 	 loss = 1.93070 	 cost_time = 2550.809s
	 batch = 13300 	 loss = 2.26461 	 cost_time = 2556.086s
	 batch = 13400 	 loss = 3.55635 	 cost_time = 2561.293s
	 batch = 13500 	 loss = 1.32630 	 cost_time = 2566.602s
	 batch = 13600 	 loss = 1.77419 	 cost_time = 2571.473s
	 batch = 13700 	 loss = 4.30755 	 cost_time = 2576.554s
	 batch = 13800 	 loss = 3.23646 	 cost_time = 2581.564s
	 batch = 13900 	 loss = 4.14841 	 cost_time = 2586.549s
	 batch = 14000 	 loss = 3.21955 	 cost_time = 2592.250s
	 batch = 14100 	 loss = 2.77832 	 cost_time = 2597.313s
	 batch = 14200 	 loss = 4.11146 	 cost_time = 2602.265s
	 batch = 14300 	 loss = 5.15662 	 cost_time = 2607.106s
	 batch = 14400 	 loss = 4.16576 	 cost_time = 2612.264s
	 batch = 14500 	 loss = 2.77170 	 cost_time = 2617.626s
	 batch = 14600 	 loss = 2.70015 	 cost_time = 2622.842s
	 batch = 14700 	 loss = 4.09511 	 cost_time = 2627.899s
	 batch = 14800 	 loss = 2.90562 	 cost_time = 2633.039s
	 batch = 14900 	 loss = 2.41877 	 cost_time = 2638.083s
	 batch = 15000 	 loss = 3.31600 	 cost_time = 2643.857s
	 batch = 15100 	 loss = 2.49717 	 cost_time = 2648.922s
	 batch = 15200 	 loss = 4.30542 	 cost_time = 2654.037s
	 batch = 15300 	 loss = 5.21326 	 cost_time = 2659.159s
	 batch = 15400 	 loss = 3.89661 	 cost_time = 2664.250s
	 batch = 15500 	 loss = 1.04767 	 cost_time = 2669.398s
	 batch = 15600 	 loss = 5.13627 	 cost_time = 2674.530s
	 batch = 15700 	 loss = 6.00972 	 cost_time = 2679.554s
	 batch = 15800 	 loss = 3.33130 	 cost_time = 2684.380s
	 batch = 15900 	 loss = 3.41708 	 cost_time = 2689.447s
	 batch = 16000 	 loss = 3.88612 	 cost_time = 2695.956s
	 batch = 16100 	 loss = 0.51793 	 cost_time = 2701.196s
	 batch = 16200 	 loss = 3.64414 	 cost_time = 2706.285s
	 batch = 16300 	 loss = 2.38284 	 cost_time = 2711.524s
	 batch = 16400 	 loss = 2.74137 	 cost_time = 2716.924s
	 batch = 16500 	 loss = 2.69983 	 cost_time = 2722.168s
	 batch = 16600 	 loss = 4.58139 	 cost_time = 2727.350s
	 batch = 16700 	 loss = 4.64214 	 cost_time = 2732.324s
	 batch = 16800 	 loss = 3.45776 	 cost_time = 2737.137s
	 batch = 16900 	 loss = 3.16428 	 cost_time = 2742.157s
	 batch = 17000 	 loss = 6.33805 	 cost_time = 2748.040s
	 batch = 17100 	 loss = 8.05653 	 cost_time = 2753.025s
	 batch = 17200 	 loss = 4.47757 	 cost_time = 2758.006s
	 batch = 17300 	 loss = 3.36109 	 cost_time = 2762.909s
	 batch = 17400 	 loss = 2.77118 	 cost_time = 2768.273s
	 batch = 17500 	 loss = 3.37760 	 cost_time = 2773.732s
	 batch = 17600 	 loss = 4.78901 	 cost_time = 2779.168s
	 batch = 17700 	 loss = 3.65342 	 cost_time = 2784.636s
	 batch = 17800 	 loss = 3.71115 	 cost_time = 2789.678s
	 batch = 17900 	 loss = 3.91981 	 cost_time = 2794.691s
	 batch = 18000 	 loss = 3.13843 	 cost_time = 2800.486s
	 batch = 18100 	 loss = 2.38965 	 cost_time = 2805.729s
	 batch = 18200 	 loss = 2.09137 	 cost_time = 2810.617s
	 batch = 0 	 loss = 3.63885 	 cost_time = 2812.877s
	 batch = 100 	 loss = 3.04684 	 cost_time = 2818.028s
	 batch = 200 	 loss = 2.63675 	 cost_time = 2823.055s
	 batch = 300 	 loss = 2.54662 	 cost_time = 2827.957s
	 batch = 400 	 loss = 1.80855 	 cost_time = 2833.250s
	 batch = 500 	 loss = 2.72453 	 cost_time = 2838.223s
	 batch = 600 	 loss = 3.25149 	 cost_time = 2843.338s
	 batch = 700 	 loss = 1.04372 	 cost_time = 2848.340s
	 batch = 800 	 loss = 1.97359 	 cost_time = 2853.437s
	 batch = 900 	 loss = 3.00562 	 cost_time = 2858.517s
	 batch = 1000 	 loss = 2.10441 	 cost_time = 2864.359s
	 batch = 1100 	 loss = 1.00121 	 cost_time = 2869.302s
	 batch = 1200 	 loss = 1.62382 	 cost_time = 2874.281s
	 batch = 1300 	 loss = 1.14264 	 cost_time = 2879.554s
	 batch = 1400 	 loss = 4.13726 	 cost_time = 2884.577s
	 batch = 1500 	 loss = 0.72596 	 cost_time = 2889.513s
	 batch = 1600 	 loss = 2.28708 	 cost_time = 2894.557s
	 batch = 1700 	 loss = 3.99591 	 cost_time = 2899.461s
	 batch = 1800 	 loss = 2.36617 	 cost_time = 2904.505s
	 batch = 1900 	 loss = 1.38875 	 cost_time = 2909.693s
	 batch = 2000 	 loss = 3.92387 	 cost_time = 2915.207s
	 batch = 2100 	 loss = 3.26177 	 cost_time = 2920.496s
	 batch = 2200 	 loss = 4.25789 	 cost_time = 2925.624s
	 batch = 2300 	 loss = 2.79450 	 cost_time = 2930.681s
	 batch = 2400 	 loss = 2.84340 	 cost_time = 2935.627s
	 batch = 2500 	 loss = 3.48540 	 cost_time = 2940.557s
	 batch = 2600 	 loss = 2.98304 	 cost_time = 2945.526s
	 batch = 2700 	 loss = 2.15021 	 cost_time = 2950.521s
	 batch = 2800 	 loss = 3.78915 	 cost_time = 2955.246s
	 batch = 2900 	 loss = 4.19933 	 cost_time = 2960.492s
	 batch = 3000 	 loss = 3.48929 	 cost_time = 2966.421s
	 batch = 3100 	 loss = 3.87265 	 cost_time = 2971.392s
	 batch = 3200 	 loss = 2.81164 	 cost_time = 2976.211s
	 batch = 3300 	 loss = 3.50470 	 cost_time = 2980.754s
	 batch = 3400 	 loss = 3.48458 	 cost_time = 2985.785s
	 batch = 3500 	 loss = 4.08806 	 cost_time = 2990.901s
	 batch = 3600 	 loss = 2.96910 	 cost_time = 2995.895s
	 batch = 3700 	 loss = 2.58583 	 cost_time = 3000.864s
	 batch = 3800 	 loss = 3.40021 	 cost_time = 3005.708s
	 batch = 3900 	 loss = 2.94778 	 cost_time = 3010.750s
	 batch = 4000 	 loss = 5.18227 	 cost_time = 3016.631s
	 batch = 4100 	 loss = 3.84180 	 cost_time = 3021.495s
	 batch = 4200 	 loss = 1.36965 	 cost_time = 3026.865s
	 batch = 4300 	 loss = 5.13799 	 cost_time = 3032.016s
	 batch = 4400 	 loss = 3.75834 	 cost_time = 3036.993s
	 batch = 4500 	 loss = 2.05947 	 cost_time = 3041.922s
	 batch = 4600 	 loss = 2.81921 	 cost_time = 3046.741s
	 batch = 4700 	 loss = 5.61816 	 cost_time = 3052.127s
	 batch = 4800 	 loss = 3.84584 	 cost_time = 3057.243s
	 batch = 4900 	 loss = 3.01700 	 cost_time = 3062.329s
	 batch = 5000 	 loss = 3.03674 	 cost_time = 3068.264s
	 batch = 5100 	 loss = 2.27568 	 cost_time = 3073.506s
	 batch = 5200 	 loss = 1.07484 	 cost_time = 3078.775s
	 batch = 5300 	 loss = 4.01100 	 cost_time = 3083.876s
	 batch = 5400 	 loss = 2.93049 	 cost_time = 3088.821s
	 batch = 5500 	 loss = 3.77271 	 cost_time = 3093.770s
	 batch = 5600 	 loss = 5.12742 	 cost_time = 3098.730s
	 batch = 5700 	 loss = 2.50064 	 cost_time = 3103.470s
	 batch = 5800 	 loss = 1.18471 	 cost_time = 3108.612s
	 batch = 5900 	 loss = 2.90972 	 cost_time = 3113.612s
	 batch = 6000 	 loss = 4.83835 	 cost_time = 3119.160s
	 batch = 6100 	 loss = 3.40390 	 cost_time = 3124.369s
	 batch = 6200 	 loss = 2.70004 	 cost_time = 3129.220s
	 batch = 6300 	 loss = 3.30915 	 cost_time = 3134.374s
	 batch = 6400 	 loss = 1.35063 	 cost_time = 3139.569s
	 batch = 6500 	 loss = 1.46877 	 cost_time = 3144.487s
	 batch = 6600 	 loss = 2.53954 	 cost_time = 3149.534s
	 batch = 6700 	 loss = 1.49648 	 cost_time = 3154.730s
	 batch = 6800 	 loss = 0.75639 	 cost_time = 3159.902s
	 batch = 6900 	 loss = 3.03361 	 cost_time = 3164.919s
	 batch = 7000 	 loss = 4.15118 	 cost_time = 3170.443s
	 batch = 7100 	 loss = 2.67608 	 cost_time = 3174.979s
	 batch = 7200 	 loss = 2.01318 	 cost_time = 3179.717s
	 batch = 7300 	 loss = 4.08729 	 cost_time = 3184.873s
	 batch = 7400 	 loss = 5.20366 	 cost_time = 3189.963s
	 batch = 7500 	 loss = 2.36680 	 cost_time = 3194.993s
	 batch = 7600 	 loss = 2.86348 	 cost_time = 3200.147s
	 batch = 7700 	 loss = 2.54798 	 cost_time = 3205.205s
	 batch = 7800 	 loss = 2.56579 	 cost_time = 3210.245s
	 batch = 7900 	 loss = 1.86441 	 cost_time = 3215.623s
	 batch = 8000 	 loss = 4.66885 	 cost_time = 3221.324s
	 batch = 8100 	 loss = 2.45415 	 cost_time = 3226.320s
	 batch = 8200 	 loss = 4.19750 	 cost_time = 3231.403s
	 batch = 8300 	 loss = 3.29538 	 cost_time = 3236.633s
	 batch = 8400 	 loss = 5.29704 	 cost_time = 3241.858s
	 batch = 8500 	 loss = 3.13231 	 cost_time = 3247.018s
	 batch = 8600 	 loss = 2.16672 	 cost_time = 3252.360s
	 batch = 8700 	 loss = 3.17821 	 cost_time = 3257.643s
	 batch = 8800 	 loss = 3.55104 	 cost_time = 3263.138s
	 batch = 8900 	 loss = 2.83003 	 cost_time = 3268.197s
	 batch = 9000 	 loss = 3.00690 	 cost_time = 3273.850s
	 batch = 9100 	 loss = 4.15992 	 cost_time = 3279.091s
	 batch = 9200 	 loss = 3.90140 	 cost_time = 3284.134s
	 batch = 9300 	 loss = 4.94148 	 cost_time = 3289.078s
	 batch = 9400 	 loss = 4.16337 	 cost_time = 3294.236s
	 batch = 9500 	 loss = 2.71185 	 cost_time = 3299.502s
	 batch = 9600 	 loss = 3.08905 	 cost_time = 3304.589s
	 batch = 9700 	 loss = 3.15467 	 cost_time = 3309.910s
	 batch = 9800 	 loss = 2.85292 	 cost_time = 3314.781s
	 batch = 9900 	 loss = 4.62600 	 cost_time = 3319.851s
	 batch = 10000 	 loss = 3.33511 	 cost_time = 3325.691s
	 batch = 10100 	 loss = 1.65569 	 cost_time = 3330.765s
	 batch = 10200 	 loss = 3.17856 	 cost_time = 3335.954s
	 batch = 10300 	 loss = 4.31791 	 cost_time = 3340.961s
	 batch = 10400 	 loss = 4.15527 	 cost_time = 3346.139s
	 batch = 10500 	 loss = 3.59038 	 cost_time = 3351.113s
	 batch = 10600 	 loss = 2.32857 	 cost_time = 3356.112s
	 batch = 10700 	 loss = 2.71648 	 cost_time = 3361.210s
	 batch = 10800 	 loss = 2.03712 	 cost_time = 3366.240s
	 batch = 10900 	 loss = 0.10102 	 cost_time = 3371.356s
	 batch = 11000 	 loss = 2.59218 	 cost_time = 3377.229s
	 batch = 11100 	 loss = 3.29204 	 cost_time = 3382.467s
	 batch = 11200 	 loss = 4.08070 	 cost_time = 3387.652s
	 batch = 11300 	 loss = 2.91170 	 cost_time = 3392.417s
	 batch = 11400 	 loss = 3.84627 	 cost_time = 3397.427s
	 batch = 11500 	 loss = 0.88777 	 cost_time = 3402.381s
	 batch = 11600 	 loss = 2.91953 	 cost_time = 3407.411s
	 batch = 11700 	 loss = 2.64848 	 cost_time = 3412.528s
	 batch = 11800 	 loss = 2.85239 	 cost_time = 3417.589s
	 batch = 11900 	 loss = 3.09357 	 cost_time = 3422.748s
	 batch = 12000 	 loss = 2.24411 	 cost_time = 3428.448s
	 batch = 12100 	 loss = 1.88896 	 cost_time = 3433.646s
	 batch = 12200 	 loss = 2.82363 	 cost_time = 3438.788s
	 batch = 12300 	 loss = 2.56247 	 cost_time = 3444.020s
	 batch = 12400 	 loss = 4.83457 	 cost_time = 3449.173s
	 batch = 12500 	 loss = 5.19709 	 cost_time = 3454.317s
	 batch = 12600 	 loss = 3.68417 	 cost_time = 3459.263s
	 batch = 12700 	 loss = 3.29250 	 cost_time = 3464.361s
	 batch = 12800 	 loss = 5.23068 	 cost_time = 3469.389s
	 batch = 12900 	 loss = 6.79912 	 cost_time = 3474.464s
	 batch = 13000 	 loss = 6.16787 	 cost_time = 3480.275s
	 batch = 13100 	 loss = 2.53323 	 cost_time = 3485.181s
	 batch = 13200 	 loss = 1.10048 	 cost_time = 3490.300s
	 batch = 13300 	 loss = 3.41409 	 cost_time = 3495.486s
	 batch = 13400 	 loss = 2.56118 	 cost_time = 3500.277s
	 batch = 13500 	 loss = 1.71365 	 cost_time = 3505.135s
	 batch = 13600 	 loss = 3.34143 	 cost_time = 3510.044s
	 batch = 13700 	 loss = 3.07358 	 cost_time = 3515.124s
	 batch = 13800 	 loss = 1.82446 	 cost_time = 3520.174s
	 batch = 13900 	 loss = 4.21540 	 cost_time = 3525.376s
	 batch = 14000 	 loss = 3.44416 	 cost_time = 3531.265s
	 batch = 14100 	 loss = 3.51450 	 cost_time = 3536.139s
	 batch = 14200 	 loss = 5.73842 	 cost_time = 3540.802s
	 batch = 14300 	 loss = 4.97382 	 cost_time = 3545.755s
	 batch = 14400 	 loss = 3.81612 	 cost_time = 3550.717s
	 batch = 14500 	 loss = 3.41007 	 cost_time = 3556.003s
	 batch = 14600 	 loss = 1.61961 	 cost_time = 3561.162s
	 batch = 14700 	 loss = 3.74602 	 cost_time = 3566.316s
	 batch = 14800 	 loss = 3.11597 	 cost_time = 3571.428s
	 batch = 14900 	 loss = 5.18327 	 cost_time = 3576.563s
	 batch = 15000 	 loss = 4.01332 	 cost_time = 3582.038s
	 batch = 15100 	 loss = 3.77972 	 cost_time = 3587.065s
	 batch = 15200 	 loss = 3.01282 	 cost_time = 3592.262s
	 batch = 15300 	 loss = 3.06348 	 cost_time = 3597.467s
	 batch = 15400 	 loss = 1.35078 	 cost_time = 3602.649s
	 batch = 15500 	 loss = 4.44088 	 cost_time = 3607.677s
	 batch = 15600 	 loss = 7.14964 	 cost_time = 3612.681s
	 batch = 15700 	 loss = 5.36812 	 cost_time = 3617.623s
	 batch = 15800 	 loss = 2.14192 	 cost_time = 3622.604s
	 batch = 15900 	 loss = 2.63718 	 cost_time = 3628.069s
	 batch = 16000 	 loss = 2.52524 	 cost_time = 3633.684s
	 batch = 16100 	 loss = 2.56580 	 cost_time = 3638.727s
	 batch = 16200 	 loss = 2.48575 	 cost_time = 3643.876s
	 batch = 16300 	 loss = 3.07574 	 cost_time = 3648.929s
	 batch = 16400 	 loss = 3.05881 	 cost_time = 3654.218s
	 batch = 16500 	 loss = 2.34831 	 cost_time = 3659.409s
	 batch = 16600 	 loss = 3.70842 	 cost_time = 3664.438s
	 batch = 16700 	 loss = 2.69586 	 cost_time = 3669.049s
	 batch = 16800 	 loss = 4.09850 	 cost_time = 3674.108s
	 batch = 16900 	 loss = 1.78524 	 cost_time = 3679.055s
	 batch = 17000 	 loss = 4.20452 	 cost_time = 3685.070s
	 batch = 17100 	 loss = 7.41421 	 cost_time = 3690.064s
	 batch = 17200 	 loss = 1.87147 	 cost_time = 3694.636s
	 batch = 17300 	 loss = 2.78220 	 cost_time = 3699.767s
	 batch = 17400 	 loss = 2.77073 	 cost_time = 3705.158s
	 batch = 17500 	 loss = 1.70942 	 cost_time = 3710.411s
	 batch = 17600 	 loss = 2.69403 	 cost_time = 3715.667s
	 batch = 17700 	 loss = 2.53699 	 cost_time = 3720.808s
	 batch = 17800 	 loss = 2.86014 	 cost_time = 3725.922s
	 batch = 17900 	 loss = 4.53842 	 cost_time = 3730.870s
	 batch = 18000 	 loss = 4.23908 	 cost_time = 3736.605s
	 batch = 18100 	 loss = 1.10814 	 cost_time = 3741.617s
	 batch = 18200 	 loss = 1.15776 	 cost_time = 3746.688s
	 batch = 0 	 loss = 2.33719 	 cost_time = 3749.349s
	 batch = 100 	 loss = 2.46850 	 cost_time = 3754.497s
	 batch = 200 	 loss = 2.20124 	 cost_time = 3759.462s
	 batch = 300 	 loss = 1.53717 	 cost_time = 3764.305s
	 batch = 400 	 loss = 2.70980 	 cost_time = 3769.448s
	 batch = 500 	 loss = 3.91186 	 cost_time = 3774.588s
	 batch = 600 	 loss = 3.22002 	 cost_time = 3779.634s
	 batch = 700 	 loss = 1.22922 	 cost_time = 3784.735s
	 batch = 800 	 loss = 2.66023 	 cost_time = 3789.934s
	 batch = 900 	 loss = 4.43193 	 cost_time = 3794.464s
	 batch = 1000 	 loss = 1.88863 	 cost_time = 3800.140s
	 batch = 1100 	 loss = 2.40660 	 cost_time = 3804.932s
	 batch = 1200 	 loss = 3.06449 	 cost_time = 3809.918s
	 batch = 1300 	 loss = 3.18438 	 cost_time = 3814.949s
	 batch = 1400 	 loss = 3.79372 	 cost_time = 3820.032s
	 batch = 1500 	 loss = 1.42119 	 cost_time = 3825.082s
	 batch = 1600 	 loss = 2.41870 	 cost_time = 3830.399s
	 batch = 1700 	 loss = 5.84158 	 cost_time = 3835.577s
	 batch = 1800 	 loss = 1.69894 	 cost_time = 3840.601s
	 batch = 1900 	 loss = 2.97476 	 cost_time = 3845.633s
	 batch = 2000 	 loss = 1.84518 	 cost_time = 3851.971s
	 batch = 2100 	 loss = 2.38346 	 cost_time = 3857.039s
	 batch = 2200 	 loss = 3.05141 	 cost_time = 3862.018s
	 batch = 2300 	 loss = 1.32644 	 cost_time = 3867.077s
	 batch = 2400 	 loss = 2.86509 	 cost_time = 3872.418s
	 batch = 2500 	 loss = 2.59503 	 cost_time = 3877.608s
	 batch = 2600 	 loss = 2.62702 	 cost_time = 3882.767s
	 batch = 2700 	 loss = 2.25023 	 cost_time = 3887.800s
	 batch = 2800 	 loss = 2.24519 	 cost_time = 3892.997s
	 batch = 2900 	 loss = 2.99745 	 cost_time = 3897.966s
	 batch = 3000 	 loss = 2.02912 	 cost_time = 3903.449s
	 batch = 3100 	 loss = 2.09752 	 cost_time = 3908.469s
	 batch = 3200 	 loss = 2.56149 	 cost_time = 3913.334s
	 batch = 3300 	 loss = 3.85832 	 cost_time = 3918.344s
	 batch = 3400 	 loss = 3.56217 	 cost_time = 3923.293s
	 batch = 3500 	 loss = 2.42532 	 cost_time = 3928.308s
	 batch = 3600 	 loss = 2.83345 	 cost_time = 3933.387s
	 batch = 3700 	 loss = 2.71938 	 cost_time = 3938.625s
	 batch = 3800 	 loss = 1.57095 	 cost_time = 3943.809s
	 batch = 3900 	 loss = 3.40689 	 cost_time = 3948.878s
	 batch = 4000 	 loss = 4.30175 	 cost_time = 3954.477s
	 batch = 4100 	 loss = 4.32402 	 cost_time = 3959.659s
	 batch = 4200 	 loss = 0.79141 	 cost_time = 3964.761s
	 batch = 4300 	 loss = 3.19110 	 cost_time = 3969.748s
	 batch = 4400 	 loss = 2.26636 	 cost_time = 3974.723s
	 batch = 4500 	 loss = 3.53237 	 cost_time = 3979.846s
	 batch = 4600 	 loss = 2.50756 	 cost_time = 3985.029s
	 batch = 4700 	 loss = 1.74386 	 cost_time = 3990.137s
	 batch = 4800 	 loss = 3.04106 	 cost_time = 3995.057s
	 batch = 4900 	 loss = 3.57956 	 cost_time = 4000.286s
	 batch = 5000 	 loss = 4.05823 	 cost_time = 4006.250s
	 batch = 5100 	 loss = 2.67494 	 cost_time = 4011.356s
	 batch = 5200 	 loss = 1.69151 	 cost_time = 4016.687s
	 batch = 5300 	 loss = 5.73495 	 cost_time = 4021.946s
	 batch = 5400 	 loss = 1.25458 	 cost_time = 4027.032s
	 batch = 5500 	 loss = 5.05740 	 cost_time = 4032.012s
	 batch = 5600 	 loss = 3.25369 	 cost_time = 4037.088s
	 batch = 5700 	 loss = 1.48006 	 cost_time = 4042.281s
	 batch = 5800 	 loss = 1.92971 	 cost_time = 4047.321s
	 batch = 5900 	 loss = 3.05626 	 cost_time = 4052.599s
	 batch = 6000 	 loss = 5.11169 	 cost_time = 4058.767s
	 batch = 6100 	 loss = 3.51636 	 cost_time = 4063.753s
	 batch = 6200 	 loss = 4.87168 	 cost_time = 4068.557s
	 batch = 6300 	 loss = 1.41765 	 cost_time = 4073.469s
	 batch = 6400 	 loss = 1.97704 	 cost_time = 4078.128s
	 batch = 6500 	 loss = 1.20788 	 cost_time = 4083.169s
	 batch = 6600 	 loss = 2.68765 	 cost_time = 4088.201s
	 batch = 6700 	 loss = 1.65549 	 cost_time = 4093.214s
	 batch = 6800 	 loss = 2.98971 	 cost_time = 4098.129s
	 batch = 6900 	 loss = 4.99370 	 cost_time = 4102.684s
	 batch = 7000 	 loss = 2.37452 	 cost_time = 4108.294s
	 batch = 7100 	 loss = 1.16665 	 cost_time = 4113.247s
	 batch = 7200 	 loss = 1.12834 	 cost_time = 4118.276s
	 batch = 7300 	 loss = 5.64286 	 cost_time = 4123.048s
	 batch = 7400 	 loss = 2.53135 	 cost_time = 4127.601s
	 batch = 7500 	 loss = 2.32719 	 cost_time = 4132.407s
	 batch = 7600 	 loss = 2.65352 	 cost_time = 4137.012s
	 batch = 7700 	 loss = 3.68314 	 cost_time = 4141.902s
	 batch = 7800 	 loss = 2.69776 	 cost_time = 4146.978s
	 batch = 7900 	 loss = 2.70879 	 cost_time = 4152.154s
	 batch = 8000 	 loss = 3.41648 	 cost_time = 4157.906s
	 batch = 8100 	 loss = 3.19563 	 cost_time = 4162.426s
	 batch = 8200 	 loss = 3.39716 	 cost_time = 4166.909s
	 batch = 8300 	 loss = 4.42199 	 cost_time = 4171.762s
	 batch = 8400 	 loss = 3.29845 	 cost_time = 4176.705s
	 batch = 8500 	 loss = 2.25630 	 cost_time = 4181.719s
	 batch = 8600 	 loss = 2.95039 	 cost_time = 4186.967s
	 batch = 8700 	 loss = 1.56429 	 cost_time = 4192.047s
	 batch = 8800 	 loss = 2.76254 	 cost_time = 4197.160s
